time,amplitude,alpha_power,beta_power,command,led_state
212.1250,206.2000,1.0000,0.0000,RELAX,0
212.1562,-75.2367,1.0000,0.0000,RELAX,0
212.1875,-138.0214,1.0000,0.0000,RELAX,0
212.2188,193.8759,1.0000,0.0000,RELAX,0
212.2500,8.7001,1.0000,0.0000,RELAX,0
212.2812,-175.2759,1.0000,0.0000,RELAX,0
212.3125,142.8214,1.0000,0.0000,RELAX,0
212.3438,79.6367,1.0000,0.0000,RELAX,0
212.3750,-196.7000,1.0000,0.0000,RELAX,0
212.4062,79.5367,1.0000,0.0000,RELAX,0
212.4375,143.5214,1.0000,0.0000,RELAX,0
212.4688,-176.9759,1.0000,0.0000,RELAX,0
212.5000,3.7999,1.0000,0.0000,RELAX,0
212.5312,189.2760,1.0000,0.0000,RELAX,0
212.5625,-138.4215,1.0000,0.0000,RELAX,0
212.5938,-75.1369,1.0000,0.0000,RELAX,0
212.6250,201.7000,1.0000,0.0000,RELAX,0
212.6562,-68.5364,1.0000,0.0000,RELAX,0
212.6875,-138.5213,1.0000,0.0000,RELAX,0
212.7188,184.9758,1.0000,0.0000,RELAX,0
212.7500,3.1000,1.0000,0.0000,RELAX,0
212.7812,-176.4758,1.0000,0.0000,RELAX,0
212.8125,143.3213,1.0000,0.0000,RELAX,0
212.8438,78.0364,1.0000,0.0000,RELAX,0
212.8750,-191.7000,1.0000,0.0000,RELAX,0
212.9062,78.4369,1.0000,0.0000,RELAX,0
212.9375,142.1215,1.0000,0.0000,RELAX,0
212.9688,-181.1760,1.0000,0.0000,RELAX,0
213.0000,5.7000,1.0000,0.0000,RELAX,0
213.0312,190.6759,1.0000,0.0000,RELAX,0
213.0625,-139.7213,1.0000,0.0000,RELAX,0
213.0938,-70.4367,1.0000,0.0000,RELAX,0
213.1250,201.3000,1.0000,0.0000,RELAX,0
213.1562,-71.0367,1.0000,0.0000,RELAX,0
213.1875,-133.2214,1.0000,0.0000,RELAX,0
213.2188,190.9759,1.0000,0.0000,RELAX,0
213.2500,9.2001,1.0000,0.0000,RELAX,0
213.2812,-184.3759,1.0000,0.0000,RELAX,0
213.3125,149.5214,1.0000,0.0000,RELAX,0
213.3438,79.3367,1.0000,0.0000,RELAX,0
213.3750,-199.1000,1.0000,0.0000,RELAX,0
213.4062,81.0367,1.0000,0.0000,RELAX,0
213.4375,144.8214,1.0000,0.0000,RELAX,0
213.4688,-182.9759,1.0000,0.0000,RELAX,0
213.5000,2.8999,1.0000,0.0000,RELAX,0
213.5312,194.5760,1.0000,0.0000,RELAX,0
213.5625,-136.8215,1.0000,0.0000,RELAX,0
213.5938,-72.0369,1.0000,0.0000,RELAX,0
213.6250,205.4000,1.0000,0.0000,RELAX,0
213.6562,-73.8364,1.0000,0.0000,RELAX,0
213.6875,-138.6213,1.0000,0.0000,RELAX,0
213.7188,187.0758,1.0000,0.0000,RELAX,0
213.7500,7.4000,1.0000,0.0000,RELAX,0
213.7812,-180.6758,1.0000,0.0000,RELAX,0
213.8125,145.0213,1.0000,0.0000,RELAX,0
213.8438,81.9364,1.0000,0.0000,RELAX,0
213.8750,-198.3000,1.0000,0.0000,RELAX,0
213.9062,79.2369,1.0000,0.0000,RELAX,0
213.9375,148.8215,1.0000,0.0000,RELAX,0
213.9688,-180.1760,1.0000,0.0000,RELAX,0
214.0000,8.9000,0.9999,0.0001,FOCUS,1
214.0312,192.9759,0.9999,0.0001,FOCUS,1
214.0625,-135.9213,0.9999,0.0001,FOCUS,1
214.0938,-68.0367,0.9999,0.0001,FOCUS,1
214.1250,204.4000,0.9999,0.0001,FOCUS,1
214.1562,-74.8367,0.9999,0.0001,FOCUS,1
214.1875,-134.4214,0.9999,0.0001,FOCUS,1
214.2188,185.2759,0.9999,0.0001,FOCUS,1
214.2500,1.4001,0.9999,0.0001,FOCUS,1
214.2812,-179.5759,0.9999,0.0001,FOCUS,1
214.3125,143.8214,0.9999,0.0001,FOCUS,1
214.3438,81.4367,0.9999,0.0001,FOCUS,1
214.3750,-192.7000,0.9999,0.0001,FOCUS,1
214.4062,78.4367,0.9999,0.0001,FOCUS,1
214.4375,150.9214,0.9999,0.0001,FOCUS,1
214.4688,-180.9759,0.9999,0.0001,FOCUS,1
214.5000,7.4999,0.9999,0.0001,FOCUS,1
214.5312,194.6759,0.9999,0.0001,FOCUS,1
214.5625,-140.0215,0.9999,0.0001,FOCUS,1
214.5938,-72.6369,0.9999,0.0001,FOCUS,1
214.6250,201.9000,0.9999,0.0001,FOCUS,1
214.6562,-72.2364,0.9999,0.0001,FOCUS,1
214.6875,-140.0213,0.9999,0.0001,FOCUS,1
214.7188,194.3758,0.9999,0.0001,FOCUS,1
214.7500,8.2000,0.9999,0.0001,FOCUS,1
214.7812,-176.0758,0.9999,0.0001,FOCUS,1
214.8125,145.9213,0.9999,0.0001,FOCUS,1
214.8438,83.1364,0.9999,0.0001,FOCUS,1
214.8750,-194.9000,0.9999,0.0001,FOCUS,1
214.9062,84.1369,0.9999,0.0001,FOCUS,1
214.9375,148.4215,0.9999,0.0001,FOCUS,1
214.9688,-183.1760,0.9999,0.0001,FOCUS,1
215.0000,2.6000,0.9999,0.0001,RELAX,0
215.0312,184.8759,0.9999,0.0001,RELAX,0
215.0625,-138.9213,0.9999,0.0001,RELAX,0
215.0938,-70.7367,0.9999,0.0001,RELAX,0
215.1250,208.3000,0.9999,0.0001,RELAX,0
215.1562,-73.9367,0.9999,0.0001,RELAX,0
215.1875,-138.7214,0.9999,0.0001,RELAX,0
215.2188,186.3759,0.9999,0.0001,RELAX,0
215.2500,1.5001,0.9999,0.0001,RELAX,0
215.2812,-181.1759,0.9999,0.0001,RELAX,0
215.3125,145.2214,0.9999,0.0001,RELAX,0
215.3438,82.4367,0.9999,0.0001,RELAX,0
215.3750,-191.5000,0.9999,0.0001,RELAX,0
215.4062,78.3367,0.9999,0.0001,RELAX,0
215.4375,144.7214,0.9999,0.0001,RELAX,0
215.4688,-178.1759,0.9999,0.0001,RELAX,0
215.5000,4.1999,0.9999,0.0001,RELAX,0
215.5312,185.5760,0.9999,0.0001,RELAX,0
215.5625,-138.9215,0.9999,0.0001,RELAX,0
215.5938,-73.6369,0.9999,0.0001,RELAX,0
215.6250,204.0000,0.9999,0.0001,RELAX,0
215.6562,-74.2364,0.9999,0.0001,RELAX,0
215.6875,-136.6213,0.9999,0.0001,RELAX,0
215.7188,193.2758,0.9999,0.0001,RELAX,0
215.7500,4.9000,0.9999,0.0001,RELAX,0
215.7812,-182.9758,0.9999,0.0001,RELAX,0
215.8125,145.5213,0.9999,0.0001,RELAX,0
215.8438,84.6364,0.9999,0.0001,RELAX,0
215.8750,-195.1000,0.9999,0.0001,RELAX,0
215.9062,86.2369,0.9999,0.0001,RELAX,0
215.9375,150.3215,0.9999,0.0001,RELAX,0
215.9688,-183.8760,0.9999,0.0001,RELAX,0
216.0000,6.2000,0.9999,0.0001,FOCUS,1
216.0312,192.3759,0.9999,0.0001,FOCUS,1
216.0625,-135.9213,0.9999,0.0001,FOCUS,1
216.0938,-69.1367,0.9999,0.0001,FOCUS,1
216.1250,202.6000,0.9999,0.0001,FOCUS,1
216.1562,-74.9367,0.9999,0.0001,FOCUS,1
216.1875,-139.9214,0.9999,0.0001,FOCUS,1
216.2188,187.0759,0.9999,0.0001,FOCUS,1
216.2500,5.7001,0.9999,0.0001,FOCUS,1
216.2812,-179.5759,0.9999,0.0001,FOCUS,1
216.3125,150.3214,0.9999,0.0001,FOCUS,1
216.3438,81.7366,0.9999,0.0001,FOCUS,1
216.3750,-199.1000,0.9999,0.0001,FOCUS,1
216.4062,76.6367,0.9999,0.0001,FOCUS,1
216.4375,148.8214,0.9999,0.0001,FOCUS,1
216.4688,-174.9759,0.9999,0.0001,FOCUS,1
216.5000,5.5999,0.9999,0.0001,FOCUS,1
216.5312,190.4760,0.9999,0.0001,FOCUS,1
216.5625,-133.3215,0.9999,0.0001,FOCUS,1
216.5938,-72.1369,0.9999,0.0001,FOCUS,1
216.6250,201.3000,0.9999,0.0001,FOCUS,1
216.6562,-67.1364,0.9999,0.0001,FOCUS,1
216.6875,-135.2213,0.9999,0.0001,FOCUS,1
216.7188,186.5758,0.9999,0.0001,FOCUS,1
216.7500,7.3000,0.9999,0.0001,FOCUS,1
216.7812,-178.7758,0.9999,0.0001,FOCUS,1
216.8125,150.0213,0.9999,0.0001,FOCUS,1
216.8438,82.6364,0.9999,0.0001,FOCUS,1
216.8750,-196.1000,0.9999,0.0001,FOCUS,1
216.9062,78.2369,0.9999,0.0001,FOCUS,1
216.9375,147.4215,0.9999,0.0001,FOCUS,1
216.9688,-176.0760,0.9999,0.0001,FOCUS,1
217.0000,6.3000,0.9999,0.0001,FOCUS,1
217.0312,188.6759,0.9999,0.0001,FOCUS,1
217.0625,-140.6213,0.9999,0.0001,FOCUS,1
217.0938,-67.1367,0.9999,0.0001,FOCUS,1
217.1250,203.8000,0.9999,0.0001,FOCUS,1
217.1562,-68.7367,0.9999,0.0001,FOCUS,1
217.1875,-135.1214,0.9999,0.0001,FOCUS,1
217.2188,193.7759,0.9999,0.0001,FOCUS,1
217.2500,0.2001,0.9999,0.0001,FOCUS,1
217.2812,-181.9759,0.9999,0.0001,FOCUS,1
217.3125,145.0214,0.9999,0.0001,FOCUS,1
217.3438,82.3367,0.9999,0.0001,FOCUS,1
217.3750,-195.9000,0.9999,0.0001,FOCUS,1
217.4062,86.4367,0.9999,0.0001,FOCUS,1
217.4375,149.7214,0.9999,0.0001,FOCUS,1
217.4688,-181.7759,0.9999,0.0001,FOCUS,1
217.5000,8.2999,0.9999,0.0001,FOCUS,1
217.5312,188.9760,0.9999,0.0001,FOCUS,1
217.5625,-137.3215,0.9999,0.0001,FOCUS,1
217.5938,-68.7369,0.9999,0.0001,FOCUS,1
217.6250,203.5000,0.9999,0.0001,FOCUS,1
217.6562,-71.1364,0.9999,0.0001,FOCUS,1
217.6875,-132.9213,0.9999,0.0001,FOCUS,1
217.7188,193.8758,0.9999,0.0001,FOCUS,1
217.7500,8.1000,0.9999,0.0001,FOCUS,1
217.7812,-176.9758,0.9999,0.0001,FOCUS,1
217.8125,145.7213,0.9999,0.0001,FOCUS,1
217.8438,76.5364,0.9999,0.0001,FOCUS,1
217.8750,-191.5000,0.9999,0.0001,FOCUS,1
217.9062,79.9369,0.9999,0.0001,FOCUS,1
217.9375,146.1215,0.9999,0.0001,FOCUS,1
217.9688,-180.2760,0.9999,0.0001,FOCUS,1
218.0000,5.6000,1.0000,0.0000,FOCUS,1
218.0312,186.6759,1.0000,0.0000,FOCUS,1
218.0625,-140.0213,1.0000,0.0000,FOCUS,1
218.0938,-68.2367,1.0000,0.0000,FOCUS,1
218.1250,207.7000,1.0000,0.0000,FOCUS,1
218.1562,-72.2367,1.0000,0.0000,FOCUS,1
218.1875,-134.7214,1.0000,0.0000,FOCUS,1
218.2188,192.4759,1.0000,0.0000,FOCUS,1
218.2500,8.0001,1.0000,0.0000,FOCUS,1
218.2812,-181.9759,1.0000,0.0000,FOCUS,1
218.3125,145.7214,1.0000,0.0000,FOCUS,1
218.3438,80.4367,1.0000,0.0000,FOCUS,1
218.3750,-199.1000,1.0000,0.0000,FOCUS,1
218.4062,83.9367,1.0000,0.0000,FOCUS,1
218.4375,147.1214,1.0000,0.0000,FOCUS,1
218.4688,-175.7759,1.0000,0.0000,FOCUS,1
218.5000,4.8999,1.0000,0.0000,FOCUS,1
218.5312,187.1759,1.0000,0.0000,FOCUS,1
218.5625,-138.1215,1.0000,0.0000,FOCUS,1
218.5938,-73.6369,1.0000,0.0000,FOCUS,1
218.6250,200.0000,1.0000,0.0000,FOCUS,1
218.6562,-69.9364,1.0000,0.0000,FOCUS,1
218.6875,-140.3213,1.0000,0.0000,FOCUS,1
218.7188,191.5758,1.0000,0.0000,FOCUS,1
218.7500,3.6000,1.0000,0.0000,FOCUS,1
218.7812,-177.9758,1.0000,0.0000,FOCUS,1
218.8125,145.4213,1.0000,0.0000,FOCUS,1
218.8438,86.0364,1.0000,0.0000,FOCUS,1
218.8750,-198.5000,1.0000,0.0000,FOCUS,1
218.9062,84.0369,1.0000,0.0000,FOCUS,1
218.9375,146.1215,1.0000,0.0000,FOCUS,1
218.9688,-180.0760,1.0000,0.0000,FOCUS,1
219.0000,3.6000,1.0000,0.0000,RELAX,0
219.0312,185.7759,1.0000,0.0000,RELAX,0
219.0625,-134.6213,1.0000,0.0000,RELAX,0
219.0938,-73.0367,1.0000,0.0000,RELAX,0
219.1250,200.8000,1.0000,0.0000,RELAX,0
219.1562,-72.4367,1.0000,0.0000,RELAX,0
219.1875,-135.8214,1.0000,0.0000,RELAX,0
219.2188,186.3759,1.0000,0.0000,RELAX,0
219.2500,5.3001,1.0000,0.0000,RELAX,0
219.2812,-179.8759,1.0000,0.0000,RELAX,0
219.3125,142.0214,1.0000,0.0000,RELAX,0
219.3438,79.0367,1.0000,0.0000,RELAX,0
219.3750,-199.1000,1.0000,0.0000,RELAX,0
219.4062,85.4367,1.0000,0.0000,RELAX,0
219.4375,143.6214,1.0000,0.0000,RELAX,0
219.4688,-180.5759,1.0000,0.0000,RELAX,0
219.5000,8.3999,1.0000,0.0000,RELAX,0
219.5312,191.2760,1.0000,0.0000,RELAX,0
219.5625,-135.8215,1.0000,0.0000,RELAX,0
219.5938,-67.4369,1.0000,0.0000,RELAX,0
219.6250,200.5000,1.0000,0.0000,RELAX,0
219.6562,-70.8364,1.0000,0.0000,RELAX,0
219.6875,-137.7213,1.0000,0.0000,RELAX,0
219.7188,185.6758,1.0000,0.0000,RELAX,0
219.7500,3.6000,1.0000,0.0000,RELAX,0
219.7812,-178.9758,1.0000,0.0000,RELAX,0
219.8125,142.3213,1.0000,0.0000,RELAX,0
219.8438,77.6364,1.0000,0.0000,RELAX,0
219.8750,-190.7000,1.0000,0.0000,RELAX,0
219.9062,76.8369,1.0000,0.0000,RELAX,0
219.9375,143.2215,1.0000,0.0000,RELAX,0
219.9688,-175.8760,1.0000,0.0000,RELAX,0
220.0000,3.3000,0.0001,0.9999,RELAX,0
220.0312,-140.5213,0.0001,0.9999,RELAX,0
220.0625,206.6000,0.0001,0.9999,RELAX,0
220.0938,-136.6214,0.0001,0.9999,RELAX,0
220.1250,2.7001,0.0001,0.9999,RELAX,0
220.1562,148.1214,0.0001,0.9999,RELAX,0
220.1875,-194.0000,0.0001,0.9999,RELAX,0
220.2188,144.9214,0.0001,0.9999,RELAX,0
220.2500,1.8999,0.0001,0.9999,RELAX,0
220.2812,-139.7215,0.0001,0.9999,RELAX,0
220.3125,205.2000,0.0001,0.9999,RELAX,0
220.3438,-140.4213,0.0001,0.9999,RELAX,0
220.3750,3.7000,0.0001,0.9999,RELAX,0
220.4062,145.3213,0.0001,0.9999,RELAX,0
220.4375,-192.5000,0.0001,0.9999,RELAX,0
220.4688,142.8215,0.0001,0.9999,RELAX,0
220.5000,1.7998,0.0001,0.9999,RELAX,0
220.5312,-135.2212,0.0001,0.9999,RELAX,0
220.5625,200.4000,0.0001,0.9999,RELAX,0
220.5938,-132.1216,0.0001,0.9999,RELAX,0
220.6250,7.7997,0.0001,0.9999,RELAX,0
220.6562,143.9210,0.0001,0.9999,RELAX,0
220.6875,-194.0000,0.0001,0.9999,RELAX,0
220.7188,146.0218,0.0001,0.9999,RELAX,0
220.7500,0.7000,0.0001,0.9999,RELAX,0
220.7812,-137.0219,0.0001,0.9999,RELAX,0
220.8125,204.1000,0.0001,0.9999,RELAX,0
220.8438,-134.0209,0.0001,0.9999,RELAX,0
220.8750,4.7002,0.0001,0.9999,RELAX,0
220.9062,146.2217,0.0001,0.9999,RELAX,0
220.9375,-193.9000,0.0001,0.9999,RELAX,0
220.9688,151.3211,0.0001,0.9999,RELAX,0
221.0000,7.7000,0.0000,1.0000,FOCUS,1
221.0312,-137.0213,0.0000,1.0000,FOCUS,1
221.0625,207.2000,0.0000,1.0000,FOCUS,1
221.0938,-136.6214,0.0000,1.0000,FOCUS,1
221.1250,6.2001,0.0000,1.0000,FOCUS,1
221.1562,143.0214,0.0000,1.0000,FOCUS,1
221.1875,-196.0000,0.0000,1.0000,FOCUS,1
221.2188,147.6214,0.0000,1.0000,FOCUS,1
221.2500,0.3999,0.0000,1.0000,FOCUS,1
221.2812,-135.3215,0.0000,1.0000,FOCUS,1
221.3125,204.7000,0.0000,1.0000,FOCUS,1
221.3438,-132.3213,0.0000,1.0000,FOCUS,1
221.3750,9.0000,0.0000,1.0000,FOCUS,1
221.4062,150.0213,0.0000,1.0000,FOCUS,1
221.4375,-198.8000,0.0000,1.0000,FOCUS,1
221.4688,141.5215,0.0000,1.0000,FOCUS,1
221.5000,1.2998,0.0000,1.0000,FOCUS,1
221.5312,-137.1212,0.0000,1.0000,FOCUS,1
221.5625,204.0000,0.0000,1.0000,FOCUS,1
221.5938,-141.4216,0.0000,1.0000,FOCUS,1
221.6250,8.2997,0.0000,1.0000,FOCUS,1
221.6562,151.1210,0.0000,1.0000,FOCUS,1
221.6875,-199.4000,0.0000,1.0000,FOCUS,1
221.7188,145.3218,0.0000,1.0000,FOCUS,1
221.7500,4.7000,0.0000,1.0000,FOCUS,1
221.7812,-139.1219,0.0000,1.0000,FOCUS,1
221.8125,203.8000,0.0000,1.0000,FOCUS,1
221.8438,-133.2209,0.0000,1.0000,FOCUS,1
221.8750,0.5002,0.0000,1.0000,FOCUS,1
221.9062,148.7217,0.0000,1.0000,FOCUS,1
221.9375,-193.1000,0.0000,1.0000,FOCUS,1
221.9688,148.7211,0.0000,1.0000,FOCUS,1
222.0000,9.8000,0.0000,1.0000,FOCUS,1
222.0312,-133.5213,0.0000,1.0000,FOCUS,1
222.0625,204.5000,0.0000,1.0000,FOCUS,1
222.0938,-141.3214,0.0000,1.0000,FOCUS,1
222.1250,7.7001,0.0000,1.0000,FOCUS,1
222.1562,150.0214,0.0000,1.0000,FOCUS,1
222.1875,-193.9000,0.0000,1.0000,FOCUS,1
222.2188,147.4214,0.0000,1.0000,FOCUS,1
222.2500,0.5999,0.0000,1.0000,FOCUS,1
222.2812,-140.1215,0.0000,1.0000,FOCUS,1
222.3125,201.8000,0.0000,1.0000,FOCUS,1
222.3438,-134.9213,0.0000,1.0000,FOCUS,1
222.3750,3.0000,0.0000,1.0000,FOCUS,1
222.4062,144.3213,0.0000,1.0000,FOCUS,1
222.4375,-190.2000,0.0000,1.0000,FOCUS,1
222.4688,148.3215,0.0000,1.0000,FOCUS,1
222.5000,3.0998,0.0000,1.0000,FOCUS,1
222.5312,-134.2212,0.0000,1.0000,FOCUS,1
222.5625,209.2000,0.0000,1.0000,FOCUS,1
222.5938,-137.6216,0.0000,1.0000,FOCUS,1
222.6250,4.7997,0.0000,1.0000,FOCUS,1
222.6562,141.8210,0.0000,1.0000,FOCUS,1
222.6875,-196.0000,0.0000,1.0000,FOCUS,1
222.7188,149.7218,0.0000,1.0000,FOCUS,1
222.7500,1.8000,0.0000,1.0000,FOCUS,1
222.7812,-132.5219,0.0000,1.0000,FOCUS,1
222.8125,209.1000,0.0000,1.0000,FOCUS,1
222.8438,-138.5209,0.0000,1.0000,FOCUS,1
222.8750,3.1002,0.0000,1.0000,FOCUS,1
222.9062,141.9217,0.0000,1.0000,FOCUS,1
222.9375,-199.6000,0.0000,1.0000,FOCUS,1
222.9688,148.9211,0.0000,1.0000,FOCUS,1
223.0000,2.2000,0.0000,1.0000,FOCUS,1
223.0312,-140.4213,0.0000,1.0000,FOCUS,1
223.0625,205.1000,0.0000,1.0000,FOCUS,1
223.0938,-138.1214,0.0000,1.0000,FOCUS,1
223.1250,0.0001,0.0000,1.0000,FOCUS,1
223.1562,148.6214,0.0000,1.0000,FOCUS,1
223.1875,-195.1000,0.0000,1.0000,FOCUS,1
223.2188,144.1214,0.0000,1.0000,FOCUS,1
223.2500,1.9999,0.0000,1.0000,FOCUS,1
223.2812,-141.3215,0.0000,1.0000,FOCUS,1
223.3125,206.1000,0.0000,1.0000,FOCUS,1
223.3438,-138.8213,0.0000,1.0000,FOCUS,1
223.3750,1.8000,0.0000,1.0000,FOCUS,1
223.4062,147.3213,0.0000,1.0000,FOCUS,1
223.4375,-190.9000,0.0000,1.0000,FOCUS,1
223.4688,149.1215,0.0000,1.0000,FOCUS,1
223.5000,6.9998,0.0000,1.0000,FOCUS,1
223.5312,-136.9212,0.0000,1.0000,FOCUS,1
223.5625,209.2000,0.0000,1.0000,FOCUS,1
223.5938,-140.9216,0.0000,1.0000,FOCUS,1
223.6250,6.8997,0.0000,1.0000,FOCUS,1
223.6562,142.2210,0.0000,1.0000,FOCUS,1
223.6875,-191.0000,0.0000,1.0000,FOCUS,1
223.7188,145.8218,0.0000,1.0000,FOCUS,1
223.7500,8.2000,0.0000,1.0000,FOCUS,1
223.7812,-137.5219,0.0000,1.0000,FOCUS,1
223.8125,206.4000,0.0000,1.0000,FOCUS,1
223.8438,-137.0209,0.0000,1.0000,FOCUS,1
223.8750,8.9002,0.0000,1.0000,FOCUS,1
223.9062,145.6217,0.0000,1.0000,FOCUS,1
223.9375,-193.7000,0.0000,1.0000,FOCUS,1
223.9688,147.9211,0.0000,1.0000,FOCUS,1
224.0000,4.7000,0.0000,1.0000,FOCUS,1
224.0312,-134.9213,0.0000,1.0000,FOCUS,1
224.0625,201.7000,0.0000,1.0000,FOCUS,1
224.0938,-137.3214,0.0000,1.0000,FOCUS,1
224.1250,2.7001,0.0000,1.0000,FOCUS,1
224.1562,141.5214,0.0000,1.0000,FOCUS,1
224.1875,-193.1000,0.0000,1.0000,FOCUS,1
224.2188,150.4214,0.0000,1.0000,FOCUS,1
224.2500,4.0999,0.0000,1.0000,FOCUS,1
224.2812,-139.3215,0.0000,1.0000,FOCUS,1
224.3125,207.2000,0.0000,1.0000,FOCUS,1
224.3438,-134.2213,0.0000,1.0000,FOCUS,1
224.3750,5.0000,0.0000,1.0000,FOCUS,1
224.4062,145.6213,0.0000,1.0000,FOCUS,1
224.4375,-194.4000,0.0000,1.0000,FOCUS,1
224.4688,147.1215,0.0000,1.0000,FOCUS,1
224.5000,5.6998,0.0000,1.0000,FOCUS,1
224.5312,-132.3212,0.0000,1.0000,FOCUS,1
224.5625,209.9000,0.0000,1.0000,FOCUS,1
224.5938,-135.1216,0.0000,1.0000,FOCUS,1
224.6250,0.9997,0.0000,1.0000,FOCUS,1
224.6562,148.6210,0.0000,1.0000,FOCUS,1
224.6875,-197.9000,0.0000,1.0000,FOCUS,1
224.7188,143.1218,0.0000,1.0000,FOCUS,1
224.7500,0.1000,0.0000,1.0000,FOCUS,1
224.7812,-134.5219,0.0000,1.0000,FOCUS,1
224.8125,202.0000,0.0000,1.0000,FOCUS,1
224.8438,-135.4209,0.0000,1.0000,FOCUS,1
224.8750,7.1002,0.0000,1.0000,FOCUS,1
224.9062,149.3217,0.0000,1.0000,FOCUS,1
224.9375,-192.6000,0.0000,1.0000,FOCUS,1
224.9688,142.1211,0.0000,1.0000,FOCUS,1
225.0000,3.5000,0.0000,1.0000,RELAX,0
225.0312,-137.3213,0.0000,1.0000,RELAX,0
225.0625,200.7000,0.0000,1.0000,RELAX,0
225.0938,-139.2214,0.0000,1.0000,RELAX,0
225.1250,5.4001,0.0000,1.0000,RELAX,0
225.1562,148.5214,0.0000,1.0000,RELAX,0
225.1875,-195.1000,0.0000,1.0000,RELAX,0
225.2188,145.9214,0.0000,1.0000,RELAX,0
225.2500,6.6999,0.0000,1.0000,RELAX,0
225.2812,-141.2215,0.0000,1.0000,RELAX,0
225.3125,204.6000,0.0000,1.0000,RELAX,0
225.3438,-138.5213,0.0000,1.0000,RELAX,0
225.3750,9.0000,0.0000,1.0000,RELAX,0
225.4062,148.6213,0.0000,1.0000,RELAX,0
225.4375,-191.0000,0.0000,1.0000,RELAX,0
225.4688,148.3215,0.0000,1.0000,RELAX,0
225.5000,8.6998,0.0000,1.0000,RELAX,0
225.5312,-137.8212,0.0000,1.0000,RELAX,0
225.5625,201.1000,0.0000,1.0000,RELAX,0
225.5938,-134.1216,0.0000,1.0000,RELAX,0
225.6250,3.0997,0.0000,1.0000,RELAX,0
225.6562,143.7210,0.0000,1.0000,RELAX,0
225.6875,-190.9000,0.0000,1.0000,RELAX,0
225.7188,147.6218,0.0000,1.0000,RELAX,0
225.7500,7.3000,0.0000,1.0000,RELAX,0
225.7812,-140.7219,0.0000,1.0000,RELAX,0
225.8125,202.1000,0.0000,1.0000,RELAX,0
225.8438,-134.7209,0.0000,1.0000,RELAX,0
225.8750,0.9002,0.0000,1.0000,RELAX,0
225.9062,142.5217,0.0000,1.0000,RELAX,0
225.9375,-199.8000,0.0000,1.0000,RELAX,0
225.9688,151.1211,0.0000,1.0000,RELAX,0
226.0000,1.6000,0.0000,1.0000,RELAX,0
226.0312,-138.2213,0.0000,1.0000,RELAX,0
226.0625,204.9000,0.0000,1.0000,RELAX,0
226.0938,-134.4214,0.0000,1.0000,RELAX,0
226.1250,7.7001,0.0000,1.0000,RELAX,0
226.1562,145.9214,0.0000,1.0000,RELAX,0
226.1875,-198.2000,0.0000,1.0000,RELAX,0
226.2188,147.0214,0.0000,1.0000,RELAX,0
226.2500,2.3999,0.0000,1.0000,RELAX,0
226.2812,-140.8215,0.0000,1.0000,RELAX,0
226.3125,208.1000,0.0000,1.0000,RELAX,0
226.3438,-132.0213,0.0000,1.0000,RELAX,0
226.3750,3.4000,0.0000,1.0000,RELAX,0
226.4062,146.1213,0.0000,1.0000,RELAX,0
226.4375,-198.1000,0.0000,1.0000,RELAX,0
226.4688,149.1215,0.0000,1.0000,RELAX,0
226.5000,5.7998,0.0000,1.0000,RELAX,0
226.5312,-140.1212,0.0000,1.0000,RELAX,0
226.5625,202.3000,0.0000,1.0000,RELAX,0
226.5938,-141.4216,0.0000,1.0000,RELAX,0
226.6250,9.5997,0.0000,1.0000,RELAX,0
226.6562,147.3210,0.0000,1.0000,RELAX,0
226.6875,-196.7000,0.0000,1.0000,RELAX,0
226.7188,142.5218,0.0000,1.0000,RELAX,0
226.7500,9.2000,0.0000,1.0000,RELAX,0
226.7812,-139.7219,0.0000,1.0000,RELAX,0
226.8125,203.0000,0.0000,1.0000,RELAX,0
226.8438,-131.5209,0.0000,1.0000,RELAX,0
226.8750,9.9002,0.0000,1.0000,RELAX,0
226.9062,148.2217,0.0000,1.0000,RELAX,0
226.9375,-195.9000,0.0000,1.0000,RELAX,0
226.9688,147.6211,0.0000,1.0000,RELAX,0
227.0000,8.4000,0.0000,1.0000,FOCUS,1
227.0312,-137.9213,0.0000,1.0000,FOCUS,1
227.0625,203.8000,0.0000,1.0000,FOCUS,1
227.0938,-133.1214,0.0000,1.0000,FOCUS,1
227.1250,9.2001,0.0000,1.0000,FOCUS,1
227.1562,146.4214,0.0000,1.0000,FOCUS,1
227.1875,-199.4000,0.0000,1.0000,FOCUS,1
227.2188,149.7214,0.0000,1.0000,FOCUS,1
227.2500,7.7999,0.0000,1.0000,FOCUS,1
227.2812,-135.2215,0.0000,1.0000,FOCUS,1
227.3125,200.4000,0.0000,1.0000,FOCUS,1
227.3438,-138.2213,0.0000,1.0000,FOCUS,1
227.3750,1.0000,0.0000,1.0000,FOCUS,1
227.4062,147.6213,0.0000,1.0000,FOCUS,1
227.4375,-196.0000,0.0000,1.0000,FOCUS,1
227.4688,142.3215,0.0000,1.0000,FOCUS,1
227.5000,3.1998,0.0000,1.0000,FOCUS,1
227.5312,-136.4212,0.0000,1.0000,FOCUS,1
227.5625,209.9000,0.0000,1.0000,FOCUS,1
227.5938,-140.8216,0.0000,1.0000,FOCUS,1
227.6250,0.0997,0.0000,1.0000,FOCUS,1
227.6562,148.9210,0.0000,1.0000,FOCUS,1
227.6875,-199.2000,0.0000,1.0000,FOCUS,1
